,oid,eid,stayId
34417,2357,13,9
34418,2358,0,16
34419,2358,1,17
34420,2358,2,1164
34421,2358,3,1182
34422,2358,4,727
34423,2358,5,1164
34424,2358,6,50
34425,2358,7,83
34426,2358,8,1164
34427,2358,9,1512
34428,2358,10,6
34429,2358,11,334
34430,2358,12,7
34431,2358,13,1885
34432,2358,14,21
34433,2358,15,737
34434,2358,16,141
34435,2358,17,1166
34436,2358,18,405
34437,2358,19,25
34438,2358,20,1928
34439,2358,21,15
34440,2359,0,0
34441,2359,1,17
34442,2359,2,101
34443,2359,3,446
34444,2359,4,295
34445,2359,5,175
34446,2359,6,968
34447,2359,7,6
34448,2359,8,37
34449,2359,9,130
34450,2359,10,74
34451,2359,11,38
34452,2359,12,130
34453,2359,13,7
34454,2359,14,904
34455,2359,15,6
34456,2359,16,130
34457,2359,17,74
34458,2359,18,715
34459,2359,19,7
34460,2359,20,276
34461,2359,21,44
34462,2359,22,453
34463,2359,23,9
34464,2360,0,0
34465,2360,1,10
34466,2360,2,164
34467,2360,3,244
34468,2360,4,572
34469,2360,5,210
34470,2360,6,111
34471,2360,7,333
34472,2360,8,6
34473,2360,9,681
34474,2360,10,7
34475,2360,11,15
34476,2361,0,16
34477,2361,1,17
34478,2361,2,140
34479,2361,3,806
34480,2361,4,627
34481,2361,5,703
34482,2361,6,21
34483,2361,7,359
34484,2361,8,6
34485,2361,9,7
34486,2361,10,944
34487,2361,11,15
34488,2362,0,0
34489,2362,1,66
34490,2362,2,501
34491,2362,3,1179
34492,2362,4,68
34493,2362,5,710
34494,2362,6,542
34495,2362,7,6
34496,2362,8,7
34497,2362,9,704
34498,2362,10,6
34499,2362,11,748
34500,2362,12,41
34501,2362,13,745
34502,2362,14,7
34503,2362,15,1519
34504,2362,16,113
34505,2362,17,278
34506,2362,18,6
34507,2362,19,708
34508,2362,20,7
34509,2362,21,749
34510,2362,22,417
34511,2362,23,15
34512,2363,0,16
34513,2363,1,17
34514,2363,2,257
34515,2363,3,156
34516,2363,4,152
34517,2363,5,895
34518,2363,6,9
34519,2364,0,16
34520,2364,1,66
34521,2364,2,78
34522,2364,3,398
34523,2364,4,843
34524,2364,5,6
34525,2364,6,1198
34526,2364,7,7
34527,2364,8,63
34528,2364,9,6
34529,2364,10,567
34530,2364,11,7
34531,2364,12,23
34532,2365,0,0
34533,2365,1,10
34534,2365,2,228
34535,2365,3,435
34536,2365,4,83
34537,2365,5,512
34538,2365,6,312
34539,2365,7,6
34540,2365,8,7
34541,2365,9,314
34542,2365,10,6
34543,2365,11,7
34544,2365,12,742
34545,2365,13,6
34546,2365,14,130
34547,2365,15,681
34548,2365,16,7
34549,2365,17,23
34550,2366,0,24
34551,2366,1,10
34552,2366,2,146
34553,2366,3,398
34554,2366,4,261
34555,2366,5,43
34556,2366,6,6
34557,2366,7,7
34558,2366,8,137
34559,2366,9,15
34560,2367,0,47
34561,2367,1,465
34562,2367,2,779
34563,2367,3,463
34564,2367,4,220
34565,2367,5,1255
34566,2367,6,51
34567,2367,7,939
34568,2367,8,41
34569,2367,9,52
34570,2367,10,48
34571,2367,11,398
34572,2367,12,469
34573,2367,13,980
34574,2367,14,51
34575,2367,15,52
34576,2367,16,361
34577,2367,17,405
34578,2367,18,597
34579,2367,19,65
34580,2368,0,0
34581,2368,1,1
34582,2368,2,325
34583,2368,3,1437
34584,2368,4,168
34585,2368,5,721
34586,2368,6,954
34587,2368,7,6
34588,2368,8,413
34589,2368,9,7
34590,2368,10,15
34591,2369,0,24
34592,2369,1,66
34593,2369,2,1245
34594,2369,3,490
34595,2369,4,15
34596,2370,0,16
34597,2370,1,10
34598,2370,2,1154
34599,2370,3,451
34600,2370,4,25
34601,2370,5,466
34602,2370,6,61
34603,2370,7,194
34604,2370,8,676
34605,2370,9,15
34606,2371,0,0
34607,2371,1,17
34608,2371,2,25
34609,2371,3,1426
34610,2371,4,435
34611,2371,5,410
34612,2371,6,154
34613,2371,7,71
34614,2371,8,23
34615,2372,0,0
34616,2372,1,10
34617,2372,2,145
34618,2372,3,195
34619,2372,4,929
34620,2372,5,609
34621,2372,6,194
34622,2372,7,59
34623,2372,8,23
34624,2373,0,0
34625,2373,1,1
34626,2373,2,454
34627,2373,3,629
34628,2373,4,472
34629,2373,5,23
34630,2374,0,0
34631,2374,1,6
34632,2374,2,7
34633,2374,3,1929
34634,2374,4,6
34635,2374,5,343
34636,2374,6,74
34637,2374,7,7
34638,2374,8,23
34639,2375,0,16
34640,2375,1,10
34641,2375,2,503
34642,2375,3,187
34643,2375,4,164
34644,2375,5,1299
34645,2375,6,83
34646,2375,7,868
34647,2375,8,6
34648,2375,9,42
34649,2375,10,7
34650,2375,11,23
34651,2376,0,0
34652,2376,1,66
34653,2376,2,299
34654,2376,3,975
34655,2376,4,40
34656,2376,5,43
34657,2376,6,44
34658,2376,7,23
34659,2377,0,24
34660,2377,1,66
34661,2377,2,775
34662,2377,3,68
34663,2377,4,229
34664,2377,5,270
34665,2377,6,6
34666,2377,7,7
34667,2377,8,241
34668,2377,9,6
34669,2377,10,438
34670,2377,11,41
34671,2377,12,706
34672,2377,13,7
34673,2377,14,1400
34674,2377,15,1095
34675,2377,16,206
34676,2377,17,60
34677,2377,18,6
34678,2377,19,1924
34679,2377,20,7
34680,2377,21,329
34681,2377,22,6
34682,2377,23,712
34683,2377,24,7
34684,2377,25,23
34685,2378,0,0
34686,2378,1,1
34687,2378,2,581
34688,2378,3,1930
34689,2378,4,825
34690,2378,5,542
34691,2378,6,140
34692,2378,7,767
34693,2378,8,6
34694,2378,9,112
34695,2378,10,7
34696,2378,11,15
34697,2379,0,0
34698,2379,1,17
34699,2379,2,775
34700,2379,3,624
34701,2379,4,83
34702,2379,5,126
34703,2379,6,6
34704,2379,7,1424
34705,2379,8,7
34706,2379,9,599
34707,2379,10,83
34708,2379,11,6
34709,2379,12,32
34710,2379,13,7
34711,2379,14,15
34712,2380,0,47
34713,2380,1,977
34714,2380,2,727
34715,2380,3,646
34716,2380,4,30
34717,2380,5,789
34718,2380,6,51
34719,2380,7,366
34720,2380,8,52
34721,2380,9,466
34722,2380,10,1175
34723,2380,11,579
34724,2380,12,740
34725,2380,13,63
34726,2380,14,993
34727,2380,15,65
34728,2381,0,16
34729,2381,1,17
34730,2381,2,6
34731,2381,3,1516
34732,2381,4,7
34733,2381,5,910
34734,2381,6,19
34735,2381,7,624
34736,2381,8,21
34737,2381,9,85
34738,2381,10,6
34739,2381,11,7
34740,2381,12,1344
34741,2381,13,6
34742,2381,14,185
34743,2381,15,701
34744,2381,16,7
34745,2381,17,25
34746,2381,18,1083
34747,2381,19,4
34748,2381,20,772
34749,2381,21,4
34750,2381,22,6
34751,2381,23,819
34752,2381,24,7
34753,2381,25,216
34754,2381,26,1736
34755,2381,27,6
34756,2381,28,130
34757,2381,29,7
34758,2381,30,23
34759,2382,0,16
34760,2382,1,1434
34761,2382,2,6
34762,2382,3,528
34763,2382,4,372
34764,2382,5,529
34765,2382,6,7
34766,2382,7,63
34767,2382,8,6
34768,2382,9,344
34769,2382,10,7
34770,2382,11,9
34771,2383,0,0
34772,2383,1,66
34773,2383,2,1311
34774,2383,3,1016
34775,2383,4,23
34776,2384,0,24
34777,2384,1,1
34778,2384,2,833
34779,2384,3,674
34780,2384,4,1580
34781,2384,5,684
34782,2384,6,109
34783,2384,7,9
34784,2385,0,0
34785,2385,1,10
34786,2385,2,262
34787,2385,3,62
34788,2385,4,603
34789,2385,5,6
34790,2385,6,7
34791,2385,7,769
34792,2385,8,15
34793,2386,0,16
34794,2386,1,10
34795,2386,2,998
34796,2386,3,999
34797,2386,4,1931
34798,2386,5,957
34799,2386,6,23
34800,2387,0,0
34801,2387,1,113
34802,2387,2,283
34803,2387,3,197
34804,2387,4,1794
34805,2387,5,216
34806,2387,6,6
34807,2387,7,7
34808,2387,8,1139
34809,2387,9,9
34810,2388,0,47
34811,2388,1,727
34812,2388,2,1380
34813,2388,3,222
34814,2388,4,51
34815,2388,5,52
34816,2388,6,65
34817,2389,0,0
34818,2389,1,10
34819,2389,2,1131
34820,2389,3,347
34821,2389,4,430
34822,2389,5,126
34823,2389,6,83
34824,2389,7,291
34825,2389,8,23
34826,2390,0,16
34827,2390,1,10
34828,2390,2,388
34829,2390,3,262
34830,2390,4,4
34831,2390,5,6
34832,2390,6,984
34833,2390,7,7
34834,2390,8,151
34835,2390,9,9
34836,2391,0,16
34837,2391,1,10
34838,2391,2,60
34839,2391,3,273
34840,2391,4,276
34841,2391,5,791
34842,2391,6,666
34843,2391,7,43
34844,2391,8,6
34845,2391,9,7
34846,2391,10,275
34847,2391,11,15
34848,2392,0,16
34849,2392,1,10
34850,2392,2,679
34851,2392,3,123
34852,2392,4,702
34853,2392,5,314
34854,2392,6,21
34855,2392,7,232
34856,2392,8,23
34857,2393,0,0
34858,2393,1,10
34859,2393,2,1584
34860,2393,3,1817
34861,2393,4,4
34862,2393,5,25
34863,2393,6,43
34864,2393,7,8
34865,2393,8,9
34866,2394,0,0
34867,2394,1,17
34868,2394,2,1462
34869,2394,3,1061
34870,2394,4,537
34871,2394,5,21
34872,2394,6,637
34873,2394,7,6
34874,2394,8,1196
34875,2394,9,74
34876,2394,10,7
34877,2394,11,1349
34878,2394,12,6
34879,2394,13,808
34880,2394,14,130
34881,2394,15,7
34882,2394,16,1419
34883,2394,17,4
34884,2394,18,198
34885,2394,19,198
34886,2394,20,6
34887,2394,21,352
34888,2394,22,7
34889,2394,23,480
34890,2394,24,330
34891,2394,25,25
34892,2394,26,23
34893,2395,0,0
34894,2395,1,1
34895,2395,2,6
34896,2395,3,41
34897,2395,4,1709
34898,2395,5,7
34899,2395,6,67
34900,2395,7,409
34901,2395,8,1031
34902,2395,9,30
34903,2395,10,6
34904,2395,11,7
34905,2395,12,776
34906,2395,13,9
34907,2396,0,16
34908,2396,1,17
34909,2396,2,90
34910,2396,3,126
34911,2396,4,230
34912,2396,5,314
34913,2396,6,6
34914,2396,7,130
34915,2396,8,7
34916,2396,9,1702
34917,2396,10,6
34918,2396,11,94
34919,2396,12,74
34920,2396,13,1249
34921,2396,14,7
34922,2396,15,503
34923,2396,16,6
34924,2396,17,130
34925,2396,18,7
34926,2396,19,666
34927,2396,20,194
34928,2396,21,329
34929,2396,22,6
34930,2396,23,1065
34931,2396,24,7
34932,2396,25,23
34933,2397,0,16
34934,2397,1,17
34935,2397,2,139
34936,2397,3,28
34937,2397,4,249
34938,2397,5,295
34939,2397,6,5
34940,2397,7,6
34941,2397,8,7
34942,2397,9,811
34943,2397,10,6
34944,2397,11,260
34945,2397,12,1457
34946,2397,13,344
34947,2397,14,7
34948,2397,15,1932
34949,2397,16,1921
34950,2397,17,972
34951,2397,18,216
34952,2397,19,676
34953,2397,20,23
34954,2398,0,24
34955,2398,1,66
34956,2398,2,581
34957,2398,3,497
34958,2398,4,35
34959,2398,5,206
34960,2398,6,1025
34961,2398,7,23
34962,2399,0,16
34963,2399,1,25
34964,2399,2,758
34965,2399,3,848
34966,2399,4,331
34967,2399,5,83
34968,2399,6,866
34969,2399,7,15
34970,2400,0,16
34971,2400,1,10
34972,2400,2,1725
34973,2400,3,6
34974,2400,4,7
34975,2400,5,316
34976,2400,6,25
34977,2400,7,115
34978,2400,8,314
34979,2400,9,6
34980,2400,10,74
34981,2400,11,7
34982,2400,12,170
34983,2400,13,4
34984,2400,14,666
34985,2400,15,6
34986,2400,16,1933
34987,2400,17,74
34988,2400,18,988
34989,2400,19,7
34990,2400,20,4
34991,2400,21,501
34992,2400,22,6
34993,2400,23,1198
34994,2400,24,1324
34995,2400,25,7
34996,2400,26,61
34997,2400,27,6
34998,2400,28,74
34999,2400,29,7
35000,2400,30,1102
35001,2400,31,23
35002,2401,0,0
35003,2401,1,10
35004,2401,2,3
35005,2401,3,1391
35006,2401,4,109
35007,2401,5,6
35008,2401,6,894
35009,2401,7,7
35010,2401,8,187
35011,2401,9,237
35012,2401,10,6
35013,2401,11,7
35014,2401,12,15
35015,2402,0,0
35016,2402,1,17
35017,2402,2,88
35018,2402,3,390
35019,2402,4,249
35020,2402,5,349
35021,2402,6,211
35022,2402,7,6
35023,2402,8,1421
35024,2402,9,7
35025,2402,10,349
35026,2402,11,133
35027,2402,12,417
35028,2402,13,6
35029,2402,14,675
35030,2402,15,1099
35031,2402,16,7
35032,2402,17,1039
35033,2402,18,43
35034,2402,19,330
35035,2402,20,60
35036,2402,21,6
35037,2402,22,1065
35038,2402,23,7
35039,2402,24,1178
35040,2402,25,9
35041,2403,0,24
35042,2403,1,66
35043,2403,2,60
35044,2403,3,180
35045,2403,4,169
35046,2403,5,152
35047,2403,6,1006
35048,2403,7,314
35049,2403,8,986
35050,2403,9,823
35051,2403,10,6
35052,2403,11,171
35053,2403,12,1171
35054,2403,13,344
35055,2403,14,7
35056,2403,15,539
35057,2403,16,724
35058,2403,17,5
35059,2403,18,6
35060,2403,19,905
35061,2403,20,7
35062,2403,21,405
35063,2403,22,447
35064,2403,23,330
35065,2403,24,109
35066,2403,25,9
35067,2404,0,47
35068,2404,1,976
35069,2404,2,1182
35070,2404,3,421
35071,2404,4,463
35072,2404,5,403
35073,2404,6,363
35074,2404,7,51
35075,2404,8,959
35076,2404,9,74
35077,2404,10,52
35078,2404,11,1546
35079,2404,12,1132
35080,2404,13,51
35081,2404,14,130
35082,2404,15,52
35083,2404,16,465
35084,2404,17,43
35085,2404,18,460
35086,2404,19,80
35087,2404,20,65
35088,2405,0,47
35089,2405,1,727
35090,2405,2,421
35091,2405,3,1077
35092,2405,4,51
35093,2405,5,1333
35094,2405,6,344
35095,2405,7,52
35096,2405,8,398
35097,2405,9,1934
35098,2405,10,113
35099,2405,11,821
35100,2405,12,329
35101,2405,13,1935
35102,2405,14,65
35103,2406,0,0
35104,2406,1,66
35105,2406,2,913
35106,2406,3,677
35107,2406,4,4
35108,2406,5,23
35109,2407,0,24
35110,2407,1,10
35111,2407,2,109
35112,2407,3,490
35113,2407,4,6
35114,2407,5,1936
35115,2407,6,7
35116,2407,7,13
35117,2407,8,23
35118,2408,0,16
35119,2408,1,66
35120,2408,2,1003
35121,2408,3,943
35122,2408,4,200
35123,2408,5,318
35124,2408,6,6
35125,2408,7,74
35126,2408,8,632
35127,2408,9,7
35128,2408,10,303
35129,2408,11,6
35130,2408,12,1368
35131,2408,13,130
35132,2408,14,556
35133,2408,15,130
35134,2408,16,7
35135,2408,17,511
35136,2408,18,78
35137,2408,19,403
35138,2408,20,21
35139,2408,21,61
35140,2408,22,25
35141,2408,23,1093
35142,2408,24,6
35143,2408,25,7
35144,2408,26,23
35145,2409,0,0
35146,2409,1,975
35147,2409,2,56
35148,2409,3,329
35149,2409,4,253
35150,2409,5,275
35151,2409,6,387
35152,2409,7,9
35153,2410,0,24
35154,2410,1,66
35155,2410,2,436
35156,2410,3,6
35157,2410,4,1782
35158,2410,5,7
35159,2410,6,9
35160,2411,0,0
35161,2411,1,1
35162,2411,2,1209
35163,2411,3,273
35164,2411,4,547
35165,2411,5,198
35166,2411,6,165
35167,2411,7,61
35168,2411,8,137
35169,2411,9,23
35170,2412,0,0
35171,2412,1,1
35172,2412,2,401
35173,2412,3,18
35174,2412,4,560
35175,2412,5,230
35176,2412,6,30
35177,2412,7,349
35178,2412,8,584
35179,2412,9,6
35180,2412,10,7
35181,2412,11,9
35182,2413,0,0
35183,2413,1,10
35184,2413,2,262
35185,2413,3,338
35186,2413,4,62
35187,2413,5,1407
35188,2413,6,1223
35189,2413,7,173
35190,2413,8,6
35191,2413,9,7
35192,2413,10,23
35193,2414,0,16
35194,2414,1,1
35195,2414,2,349
35196,2414,3,197
35197,2414,4,191
35198,2414,5,197
35199,2414,6,60
35200,2414,7,6
35201,2414,8,7
35202,2414,9,277
35203,2414,10,15
35204,2415,0,0
35205,2415,1,17
35206,2415,2,1103
35207,2415,3,1808
35208,2415,4,1240
35209,2415,5,172
35210,2415,6,6
35211,2415,7,893
35212,2415,8,7
35213,2415,9,9
35214,2416,0,24
35215,2416,1,66
35216,2416,2,1194
35217,2416,3,126
35218,2416,4,784
35219,2416,5,91
35220,2416,6,365
35221,2416,7,6
35222,2416,8,705
35223,2416,9,340
35224,2416,10,7
35225,2416,11,40
35226,2416,12,1043
35227,2416,13,762
35228,2416,14,111
35229,2416,15,43
35230,2416,16,6
35231,2416,17,7
35232,2416,18,376
35233,2416,19,15
35234,2417,0,24
35235,2417,1,10
35236,2417,2,6
35237,2417,3,7
35238,2417,4,1244
35239,2417,5,475
35240,2417,6,540
35241,2417,7,23
35242,2418,0,24
35243,2418,1,66
35244,2418,2,191
35245,2418,3,1215
35246,2418,4,198
35247,2418,5,6
35248,2418,6,918
35249,2418,7,7
35250,2418,8,662
35251,2418,9,23
35252,2419,0,16
35253,2419,1,10
35254,2419,2,1437
35255,2419,3,803
35256,2419,4,123
35257,2419,5,6
35258,2419,6,41
35259,2419,7,7
35260,2419,8,982
35261,2419,9,6
35262,2419,10,672
35263,2419,11,880
35264,2419,12,7
35265,2419,13,375
35266,2419,14,145
35267,2419,15,387
35268,2419,16,109
35269,2419,17,276
35270,2419,18,6
35271,2419,19,406
35272,2419,20,7
35273,2419,21,23
35274,2420,0,0
35275,2420,1,1
35276,2420,2,317
35277,2420,3,478
35278,2420,4,410
35279,2420,5,459
35280,2420,6,6
35281,2420,7,7
35282,2420,8,23
35283,2421,0,16
35284,2421,1,17
35285,2421,2,1208
35286,2421,3,261
35287,2421,4,90
35288,2421,5,231
35289,2421,6,140
35290,2421,7,775
35291,2421,8,6
35292,2421,9,41
35293,2421,10,7
35294,2421,11,314
35295,2421,12,6
35296,2421,13,962
35297,2421,14,7
35298,2421,15,9
35299,2422,0,16
35300,2422,1,109
35301,2422,2,1243
35302,2422,3,943
35303,2422,4,624
35304,2422,5,410
35305,2422,6,1432
35306,2422,7,6
35307,2422,8,366
35308,2422,9,567
35309,2422,10,7
35310,2422,11,664
35311,2422,12,1422
35312,2422,13,1297
35313,2422,14,6
35314,2422,15,7
35315,2422,16,96
35316,2422,17,427
35317,2422,18,15
35318,2423,0,16
35319,2423,1,66
35320,2423,2,25
35321,2423,3,658
35322,2423,4,493
35323,2423,5,230
35324,2423,6,20
35325,2423,7,83
35326,2423,8,6
35327,2423,9,7
35328,2423,10,584
35329,2423,11,6
35330,2423,12,171
35331,2423,13,74
35332,2423,14,1184
35333,2423,15,7
35334,2423,16,368
35335,2423,17,6
35336,2423,18,1507
35337,2423,19,7
35338,2423,20,134
35339,2423,21,165
35340,2423,22,23
35341,2424,0,16
35342,2424,1,66
35343,2424,2,656
35344,2424,3,358
35345,2424,4,516
35346,2424,5,4
35347,2424,6,466
35348,2424,7,6
35349,2424,8,7
35350,2424,9,31
35351,2424,10,23
35352,2425,0,47
35353,2425,1,465
35354,2425,2,727
35355,2425,3,51
35356,2425,4,52
35357,2425,5,50
35358,2425,6,51
35359,2425,7,41
35360,2425,8,52
35361,2425,9,512
35362,2425,10,363
35363,2425,11,51
35364,2425,12,424
35365,2425,13,52
35366,2425,14,862
35367,2425,15,398
35368,2425,16,1175
35369,2425,17,1339
35370,2425,18,109
35371,2425,19,221
35372,2425,20,216
35373,2425,21,338
35374,2425,22,8
35375,2425,23,65
35376,2426,0,16
35377,2426,1,66
35378,2426,2,750
35379,2426,3,530
35380,2426,4,19
35381,2426,5,21
35382,2426,6,211
35383,2426,7,6
35384,2426,8,1333
35385,2426,9,130
35386,2426,10,1806
35387,2426,11,7
35388,2426,12,1224
35389,2426,13,25
35390,2426,14,417
35391,2426,15,6
35392,2426,16,130
35393,2426,17,7
35394,2426,18,329
35395,2426,19,338
35396,2426,20,735
35397,2426,21,15
35398,2427,0,47
35399,2427,1,862
35400,2427,2,645
35401,2427,3,219
35402,2427,4,797
35403,2427,5,4
35404,2427,6,403
35405,2427,7,789
35406,2427,8,51
35407,2427,9,171
35408,2427,10,74
35409,2427,11,52
35410,2427,12,1175
35411,2427,13,273
35412,2427,14,891
35413,2427,15,25
35414,2427,16,221
35415,2427,17,275
35416,2427,18,65
35417,2428,0,0
35418,2428,1,1
35419,2428,2,203
35420,2428,3,1348
35421,2428,4,703
35422,2428,5,21
35423,2428,6,89
35424,2428,7,542
35425,2428,8,6
35426,2428,9,7
35427,2428,10,536
35428,2428,11,6
35429,2428,12,87
35430,2428,13,74
35431,2428,14,7
35432,2428,15,15
35433,2429,0,0
35434,2429,1,1
35435,2429,2,209
35436,2429,3,401
35437,2429,4,613
35438,2429,5,6
35439,2429,6,444
35440,2429,7,7
35441,2429,8,15
35442,2430,0,16
35443,2430,1,1
35444,2430,2,695
35445,2430,3,195
35446,2430,4,5
35447,2430,5,40
35448,2430,6,195
35449,2430,7,63
35450,2430,8,6
35451,2430,9,7
35452,2430,10,1149
35453,2430,11,23
35454,2431,0,0
35455,2431,1,66
35456,2431,2,559
35457,2431,3,742
35458,2431,4,200
35459,2431,5,6
35460,2431,6,74
35461,2431,7,1488
35462,2431,8,7
35463,2431,9,584
35464,2431,10,6
35465,2431,11,7
35466,2431,12,23
35467,2432,0,16
35468,2432,1,10
35469,2432,2,257
35470,2432,3,848
35471,2432,4,156
35472,2432,5,1296
35473,2432,6,23
35474,2433,0,0
35475,2433,1,17
35476,2433,2,1426
35477,2433,3,537
35478,2433,4,152
35479,2433,5,314
35480,2433,6,1702
35481,2433,7,9
35482,2434,0,0
35483,2434,1,66
35484,2434,2,25
35485,2434,3,506
35486,2434,4,537
35487,2434,5,250
35488,2434,6,21
35489,2434,7,432
35490,2434,8,6
35491,2434,9,7
35492,2434,10,23
35493,2435,0,24
35494,2435,1,1937
35495,2435,2,6
35496,2435,3,74
35497,2435,4,7
35498,2435,5,276
35499,2435,6,197
35500,2435,7,253
35501,2435,8,9
35502,2436,0,24
35503,2436,1,1879
35504,2436,2,84
35505,2436,3,312
35506,2436,4,1240
35507,2436,5,1143
35508,2436,6,91
35509,2436,7,6
35510,2436,8,622
35511,2436,9,38
35512,2436,10,7
35513,2436,11,1332
35514,2436,12,78
35515,2436,13,368
35516,2436,14,325
35517,2436,15,60
35518,2436,16,206
35519,2436,17,276
35520,2436,18,6
35521,2436,19,1457
35522,2436,20,7
35523,2436,21,23
35524,2437,0,24
35525,2437,1,66
35526,2437,2,88
35527,2437,3,6
35528,2437,4,1104
35529,2437,5,7
35530,2437,6,1374
35531,2437,7,21
35532,2437,8,9
35533,2438,0,16
35534,2438,1,17
35535,2438,2,6
35536,2438,3,7
35537,2438,4,428
35538,2438,5,152
35539,2438,6,168
35540,2438,7,183
35541,2438,8,255
35542,2438,9,170
35543,2438,10,6
35544,2438,11,212
35545,2438,12,7
35546,2438,13,9
35547,2439,0,24
35548,2439,1,10
35549,2439,2,581
35550,2439,3,156
35551,2439,4,703
35552,2439,5,6
35553,2439,6,344
35554,2439,7,42
35555,2439,8,7
35556,2439,9,1025
35557,2439,10,6
35558,2439,11,718
35559,2439,12,1057
35560,2439,13,7
35561,2439,14,337
35562,2439,15,91
35563,2439,16,401
35564,2439,17,96
35565,2439,18,151
35566,2439,19,206
35567,2439,20,23
35568,2440,0,0
35569,2440,1,1
35570,2440,2,1657
35571,2440,3,6
35572,2440,4,1046
35573,2440,5,7
35574,2440,6,15
35575,2441,0,0
35576,2441,1,66
35577,2441,2,656
35578,2441,3,82
35579,2441,4,126
35580,2441,5,53
35581,2441,6,535
35582,2441,7,323
35583,2441,8,23
35584,2442,0,0
35585,2442,1,17
35586,2442,2,1058
35587,2442,3,1088
35588,2442,4,338
35589,2442,5,6
35590,2442,6,7
35591,2442,7,6
35592,2442,8,7
35593,2442,9,376
35594,2442,10,23
35595,2443,0,47
35596,2443,1,50
35597,2443,2,524
35598,2443,3,83
35599,2443,4,1034
35600,2443,5,65
35601,2444,0,24
35602,2444,1,1
35603,2444,2,182
35604,2444,3,489
35605,2444,4,91
35606,2444,5,6
35607,2444,6,1267
35608,2444,7,7
35609,2444,8,44
35610,2444,9,23
35611,2445,0,16
35612,2445,1,17
35613,2445,2,261
35614,2445,3,62
35615,2445,4,387
35616,2445,5,1310
35617,2445,6,6
35618,2445,7,7
35619,2445,8,329
35620,2445,9,6
35621,2445,10,7
35622,2445,11,892
35623,2445,12,15
35624,2446,0,24
35625,2446,1,399
35626,2446,2,6
35627,2446,3,372
35628,2446,4,7
35629,2446,5,9
35630,2447,0,0
35631,2447,1,1
35632,2447,2,6
35633,2447,3,787
35634,2447,4,1938
35635,2447,5,711
35636,2447,6,1012
35637,2447,7,7
35638,2447,8,61
35639,2447,9,6
35640,2447,10,344
35641,2447,11,7
35642,2447,12,9
35643,2448,0,0
35644,2448,1,66
35645,2448,2,228
35646,2448,3,321
35647,2448,4,19
35648,2448,5,4
35649,2448,6,188
35650,2448,7,6
35651,2448,8,7
35652,2448,9,599
35653,2448,10,6
35654,2448,11,978
35655,2448,12,130
35656,2448,13,38
35657,2448,14,130
35658,2448,15,7
35659,2448,16,1224
35660,2448,17,25
35661,2448,18,164
35662,2448,19,6
35663,2448,20,725
35664,2448,21,7
35665,2448,22,4
35666,2448,23,818
35667,2448,24,23
35668,2449,0,16
35669,2449,1,1
35670,2449,2,901
35671,2449,3,27
35672,2449,4,210
35673,2449,5,28
35674,2449,6,359
35675,2449,7,25
35676,2449,8,584
35677,2449,9,6
35678,2449,10,424
35679,2449,11,1184
35680,2449,12,7
35681,2449,13,963
35682,2449,14,196
35683,2449,15,512
35684,2449,16,6
35685,2449,17,352
35686,2449,18,7
35687,2449,19,6
35688,2449,20,498
35689,2449,21,7
35690,2449,22,9
35691,2450,0,0
35692,2450,1,66
35693,2450,2,133
35694,2450,3,638
35695,2450,4,497
35696,2450,5,35
35697,2450,6,40
35698,2450,7,858
35699,2450,8,6
35700,2450,9,517
35701,2450,10,41
35702,2450,11,661
35703,2450,12,7
35704,2450,13,1003
35705,2450,14,180
35706,2450,15,1047
35707,2450,16,6
35708,2450,17,894
35709,2450,18,41
35710,2450,19,7
35711,2450,20,1220
35712,2450,21,56
35713,2450,22,80
35714,2450,23,40
35715,2450,24,15
35716,2451,0,16
35717,2451,1,10
35718,2451,2,198
35719,2451,3,503
35720,2451,4,802
35721,2451,5,60
35722,2451,6,5
35723,2451,7,6
35724,2451,8,500
35725,2451,9,7
35726,2451,10,23
35727,2452,0,24
35728,2452,1,10
35729,2452,2,88
35730,2452,3,126
35731,2452,4,25
35732,2452,5,750
35733,2452,6,490
35734,2452,7,1556
35735,2452,8,21
